id,full_name,email,balance,use_prepay,created_at,github_login
652134919185249741,NaemiLidman,naemi.lidman@example.com,385.45,True,2024-06-15T14:59:14.361827,naemi-lidman
652134919185249742,ELöfström,e.lofstrom@example.com,4.98,True,2024-11-19T03:55:25.363612,e-lofstrom
652134919185249743,VivecaVinberg,viveca.vinberg@example.com,1.21,True,2024-06-16T05:38:06.007317,viveca-vinberg
652134919185249744,Stig-OlaMarkström,stig-ola.markstrom@example.com,181.65,True,2024-08-15T04:23:34.477908,stig-ola-markstrom
652134919185249745,TalebHolmqvist,taleb.holmqvist@example.com,0.0,False,2024-10-11T20:58:32.430079,taleb-holmqvist
652134919185249746,GautamMalmborg,gautam.malmborg@example.com,174.24,False,2023-12-30T23:06:59.980338,gautam-malmborg
652134919185249747,MineaLiljegren,minea.liljegren@example.com,0.0,False,2024-11-17T02:34:23.633671,minea-liljegren
652134919185249748,ZandraForslund,zandra.forslund@example.com,24.96,True,2024-08-25T19:34:20.540836,zandra-forslund
652134919185249749,AmelieÅkerblom,amelie.akerblom@example.com,334.04,False,2024-01-08T08:00:46.319872,amelie-akerblom
652134919185249750,DezsöÅhlén,dezso.ahlén@example.com,375.0,False,2024-06-05T22:58:49.552185,dezso-ahlén
652134919185249751,CatrinSandahl,catrin.sandahl@example.com,182.8,False,2024-09-16T06:58:25.974113,catrin-sandahl
652134919185249752,MuhudinWik,muhudin.wik@example.com,231.13,False,2024-07-11T23:38:01.305150,muhudin-wik
652134919185249753,KrutBernhardsson,krut.bernhardsson@example.com,47.43,False,2024-07-13T23:09:35.695292,krut-bernhardsson
652134919185249754,EiweWesterberg,eiwe.westerberg@example.com,60.9,False,2024-06-02T00:39:54.504385,eiwe-westerberg
652134919185249755,LieReinholdsson,lie.reinholdsson@example.com,52.8,False,2024-05-24T05:03:11.533262,lie-reinholdsson
652134919185249756,OttavioMattsson,ottavio.mattsson@example.com,44.65,False,2024-09-24T06:00:35.461949,ottavio-mattsson
652134919185249757,AabyAlmqvist,aaby.almqvist@example.com,134.1,True,2024-11-17T07:20:52.226040,aaby-almqvist
652134919185249758,SylvestHamrin,sylvest.hamrin@example.com,6.33,False,2024-06-02T20:04:37.070747,sylvest-hamrin
652134919185249759,AmanuelNorrby,amanuel.norrby@example.com,237.76,False,2024-06-02T05:30:06.953440,amanuel-norrby
652134919185249760,GijsbertNorrby,gijsbert.norrby@example.com,0.0,False,2024-11-21T16:06:02.482162,gijsbert-norrby
652134919185249761,EdenGrankvist,eden.grankvist@example.com,0.0,False,2024-01-25T05:09:36.779724,eden-grankvist
652134919185249762,VojinStoltz,vojin.stoltz@example.com,355.54,True,2024-10-27T01:07:25.263676,vojin-stoltz
652134919185249763,IzabellaWelin,izabella.welin@example.com,0.0,True,2024-09-05T23:08:47.457941,izabella-welin
652134919185249764,AbderrahimÖstergren,abderrahim.ostergren@example.com,0.0,True,2024-09-23T13:53:31.304526,abderrahim-ostergren
652134919185249765,LavinWiberg,lavin.wiberg@example.com,387.01,False,2024-06-06T04:56:34.536488,lavin-wiberg
652134919185249766,AntoninoForsman,antonino.forsman@example.com,276.94,False,2024-05-07T22:59:17.373644,antonino-forsman
652134919185249767,AlphonsSörensen,alphons.sorensen@example.com,0.0,True,2024-04-05T12:36:14.443494,alphons-sorensen
652134919185249768,JürgBergendahl,jürg.bergendahl@example.com,0.0,True,2024-11-19T12:20:29.560612,jürg-bergendahl
652134919185249769,MelodySteen,melody.steen@example.com,113.99,False,2024-03-22T01:59:44.479876,melody-steen
652134919185249770,LillemorFilipsson,lillemor.filipsson@example.com,0.0,False,2024-04-22T19:25:39.609507,lillemor-filipsson
652134919185249771,Carl-ÅkeNyström,carl-ake.nystrom@example.com,210.84,True,2024-05-13T01:01:17.588100,carl-ake-nystrom
652134919185249772,SavannahÅkesson,savannah.akesson@example.com,198.23,True,2024-08-24T10:40:39.276052,savannah-akesson
652134919185249773,SimonKroon,simon.kroon@example.com,0.0,False,2024-10-06T08:18:01.541053,simon-kroon
652134919185249774,LailaSund,laila.sund@example.com,296.23,False,2024-07-17T10:14:30.335483,laila-sund
652134919185249775,WilhelminaBorg,wilhelmina.borg@example.com,0.0,False,2024-04-30T09:17:34.624253,wilhelmina-borg
652134919185249776,AliouFilipsson,aliou.filipsson@example.com,226.78,False,2024-10-28T07:14:02.804250,aliou-filipsson
652134919185249777,FrodoNäsström,frodo.nasstrom@example.com,312.01,True,2024-03-20T08:06:00.837398,frodo-nasstrom
652134919185249778,EvelineErlandsson,eveline.erlandsson@example.com,77.11,False,2024-05-27T14:30:38.687662,eveline-erlandsson
652134919185249779,EmilyLinde,emily.linde@example.com,391.72,False,2024-04-02T09:17:08.825253,emily-linde
652134919185249780,InaSalomonsson,ina.salomonsson@example.com,317.64,True,2024-10-19T14:09:07.814583,ina-salomonsson
652134919185249781,CaritaZetterberg,carita.zetterberg@example.com,141.03,True,2024-03-17T05:04:23.892435,carita-zetterberg
652134919185249782,MartiniusStridh,martinius.stridh@example.com,0.0,True,2024-03-02T21:10:29.693466,martinius-stridh
652134919185249783,NeliaSchultz,nelia.schultz@example.com,17.46,True,2023-12-29T01:46:49.854021,nelia-schultz
652134919185249784,CelinaVikman,celina.vikman@example.com,0.0,False,2024-05-06T16:43:52.312226,celina-vikman
652134919185249785,RigonFrom,rigon.from@example.com,348.74,True,2024-02-03T06:45:06.288776,rigon-from
652134919185249786,LianaGranström,liana.granstrom@example.com,200.72,True,2024-05-31T19:32:11.047977,liana-granstrom
652134919185249787,AnyaLindahl,anya.lindahl@example.com,0.0,False,2024-09-10T17:56:13.724201,anya-lindahl
652134919185249788,ChristineSjöholm,christine.sjoholm@example.com,312.4,True,2024-10-02T03:59:44.979806,christine-sjoholm
652134919185249789,GustavaHallström,gustava.hallstrom@example.com,0.0,False,2024-03-23T23:24:50.983552,gustava-hallstrom
652134919185249790,MixBjörling,mix.bjorling@example.com,0.0,False,2024-04-12T18:52:38.528663,mix-bjorling
652134919185249791,KrystianFritz,krystian.fritz@example.com,220.16,True,2024-04-14T03:17:57.189625,krystian-fritz
652134919185249792,SkovSvantesson,skov.svantesson@example.com,259.86,False,2024-08-05T03:12:34.293091,skov-svantesson
652134919185249793,PetrusCarlsson,petrus.carlsson@example.com,0.0,True,2024-10-05T02:22:42.426131,petrus-carlsson
652134919185249794,AdriánErsson,adrián.ersson@example.com,0.0,False,2024-11-08T13:57:25.469098,adrián-ersson
652134919185249795,ZeinabGranath,zeinab.granath@example.com,285.17,False,2024-03-05T22:27:19.468832,zeinab-granath
652134919185249796,NourNiemi,nour.niemi@example.com,300.22,False,2024-02-08T02:07:15.837616,nour-niemi
652134919185249797,AlgisCarlström,algis.carlstrom@example.com,247.97,True,2024-01-23T17:52:59.958816,algis-carlstrom
652134919185249798,KristinSjöqvist,kristin.sjoqvist@example.com,287.63,True,2024-06-06T12:23:46.537020,kristin-sjoqvist
652134919185249799,LeeHagström,lee.hagstrom@example.com,0.0,False,2024-07-13T07:26:12.046465,lee-hagstrom
652134919185249800,DorisFilipsson,doris.filipsson@example.com,38.23,True,2024-09-03T02:37:21.958430,doris-filipsson
652134919185249801,LydiaBolin,lydia.bolin@example.com,54.67,False,2024-05-25T13:21:16.747212,lydia-bolin
652134919185249802,BorghildNorling,borghild.norling@example.com,0.0,False,2024-03-30T08:45:39.807623,borghild-norling
652134919185249803,ShafqatRundberg,shafqat.rundberg@example.com,0.0,False,2024-02-27T18:16:45.889918,shafqat-rundberg
652134919185249804,LarsGunnarLudvigsson,lars.gunnar.ludvigsson@example.com,352.53,False,2024-02-11T17:18:51.492995,lars-gunnar-ludvigsson
652134919185249805,TildeBergkvist,tilde.bergkvist@example.com,147.1,False,2024-11-12T03:57:42.141158,tilde-bergkvist
652134919185249806,ChasePihl,chase.pihl@example.com,97.66,True,2024-01-05T06:31:00.656923,chase-pihl
652134919185249807,UnniBerger,unni.berger@example.com,370.13,False,2024-01-03T02:57:39.008757,unni-berger
652134919185249808,TekleabJosefsson,tekleab.josefsson@example.com,153.45,True,2024-02-22T13:55:43.654655,tekleab-josefsson
652134919185249809,EliasHagelin,elias.hagelin@example.com,0.0,True,2024-08-22T01:31:21.303603,elias-hagelin
652134919185249810,NiclasEng,niclas.eng@example.com,336.28,True,2024-01-05T10:00:03.301107,niclas-eng
652134919185249811,LarsEricSöderblom,lars.eric.soderblom@example.com,81.35,False,2024-07-03T12:16:46.349794,lars-eric-soderblom
652134919185249812,AgnesLindstrand,agnes.lindstrand@example.com,337.73,False,2024-02-01T07:17:05.804970,agnes-lindstrand
652134919185249813,EllenOskarsson,ellen.oskarsson@example.com,36.26,True,2024-07-13T13:24:08.129696,ellen-oskarsson
652134919185249814,MinnaHolmqvist,minna.holmqvist@example.com,0.0,True,2024-11-17T02:48:55.936025,minna-holmqvist
652134919185249815,BradyEhn,brady.ehn@example.com,0.0,True,2024-04-08T22:34:05.250110,brady-ehn
652134919185249816,TaherZetterström,taher.zetterstrom@example.com,397.65,True,2024-08-10T23:54:03.275231,taher-zetterstrom
652134919185249817,SemsoLarsson,semso.larsson@example.com,296.93,True,2024-09-11T05:24:48.388626,semso-larsson
652134919185249818,NderimLjungdahl,nderim.ljungdahl@example.com,270.54,False,2024-02-02T21:48:17.472407,nderim-ljungdahl
1,ScootyPrepaidson,scooty@doot.com,65.00,True,2024-11-03T07:15:11.131054,scooty
2,ScootySubscriptson,scootysubbidoo@subscript.com,-30.00,False,2024-11-03T07:15:11.131,scootysubbidoo
